Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
95194	All Data	f43a941c4663a59f2a7257d7871f767b	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	1.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	submit_btn4 ButtonPressed	3	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC339		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-17 09:06:23.592 UTC	2018-07-17 09:06:23.611 UTC
95195	All Data	33daa751589927a0f9f0c6c7eb22b1a1	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	2	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	submit_btn4 ButtonPressed	4	0	HINT	ans_table_c4	hint																							ButtonPressed	PreviousFocus	hint request		"Try applying associativity to the subexpression<p style=""margin: 0;"">(p | q) | q</p>"		1	4	none	none	Single-KC		KC339		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-17 09:06:25.778 UTC	2018-07-17 09:06:25.788 UTC
95196	All Data	c5e3b248f612e8e24336c4164d7c55c3	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	5	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	submit_btn4 ButtonPressed	5	0	HINT	nextButton																								ButtonPressed		hint request		"The application of associativity to the subexpression<p style=""margin: 0;"">(p | q) | q</p> should result in <p style=""margin: 0;"">p | q | q</p>"		2	4	none	none	Single-KC		KC339		Carnegie Mellon University	csdmpf18							2018-07-17 09:06:30.27 UTC	2018-07-17 09:06:30.31 UTC
95197	All Data	85fd0c9cc45b8e00f74b9accc2fb47bd	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	5.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	submit_btn4 ButtonPressed	6	1	CORRECT	ans_table_c4																								UpdateTextField		p|q|q		Good move				none	none	Single-KC		KC339		Carnegie Mellon University	csdmpf18						-1	2018-07-17 09:06:46.243 UTC	2018-07-17 09:06:46.268 UTC
95198	All Data	bf99d2c69d56566b9866b29e37422518	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	5.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 09:06:46.259 UTC	
95199	All Data	f72567200cbb111c3b92bb6691d9f557	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	5.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 09:06:46.262 UTC	
95200	All Data	e742fc686e80339a82523042d86edebe	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	1	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	undefined undefined	1	0	HINT	hint	submit_btn4																							ButtonPressed	PreviousFocus	hint request		"Try applying idempotence to the subexpression<p style=""margin: 0;"">p | q | q</p>"		1	4	none	none	Single-KC		KC36		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-17 09:06:47.608 UTC	2018-07-17 09:06:47.630 UTC
95201	All Data	15b0d90c4385e5efe41a0d0c1da4f2bf	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	1	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	undefined undefined	2	0	HINT	nextButton																								ButtonPressed		hint request		"The application of idempotence to the subexpression<p style=""margin: 0;"">p | q | q</p> should result in <p style=""margin: 0;"">p | q</p>"		2	4	none	none	Single-KC		KC36		Carnegie Mellon University	csdmpf18							2018-07-17 09:06:48.611 UTC	2018-07-17 09:06:48.616 UTC
95202	All Data	285d7827be1fb8e40b21a75294c93e2c	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	4	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	undefined undefined	3	1	HINT	nextButton																								ButtonPressed		hint request		"After replacing the subexpression in your last answer you should obtain <p style=""margin: 0;"">p | q</p>"		3	4	none	none	Single-KC		KC36		Carnegie Mellon University	csdmpf18							2018-07-17 09:06:52.322 UTC	2018-07-17 09:06:52.324 UTC
95203	All Data	3717e219c378345cf1e3cce16c894d0c	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	submit_btn5 ButtonPressed	1	1	CORRECT	ans_table_c5																								UpdateTextField		p|q		Good move				none	none	Single-KC				Carnegie Mellon University	csdmpf18						-1	2018-07-17 09:06:58.805 UTC	2018-07-17 09:06:58.831 UTC
95204	All Data	a85c5e159a1b1ad864ae045728fd7a0f	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	2	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02					ans_table_c5																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-17 09:06:58.825 UTC	
95205	All Data	a6c237ef6df0477b599df416ebe5ccbe	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	2	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02					group6																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-17 09:06:58.828 UTC	
95206	All Data	70e901f3fb8e6a579d9bb45a75a90375	Stu_ef3aa370df57c84ebfbbb5df172a7a78	a72eddf20a0001dc189d9ba52285c609	7/17/18 9:06	Europe/Athens	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	10	7/17/18 9:02	done ButtonPressed	3	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-17 09:06:59.906 UTC	2018-07-17 09:06:59.920 UTC
95729	All Data	7c9262ae415ac4bae26f21185f66bdee	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:04	Asia/Shanghai	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		~(p & q) & (~p | q) & false		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-18 16:04:26.787 UTC	2018-07-18 16:04:26.835 UTC
95730	All Data	30d0cfd531efc7b68951e2c4890737ed	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:04	Asia/Shanghai	10	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		~(p & q) & (~p | q) & true		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:04:56.603 UTC	2018-07-18 16:04:56.630 UTC
95731	All Data	a34c5dbfbe63652890a4bd75b3a57994	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:04	Asia/Shanghai	10	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:04:56.623 UTC	
95732	All Data	577d915339cc934306e6fa71e54a77c8	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:04	Asia/Shanghai	10	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:04:56.625 UTC	
95733	All Data	f7612a33f3d4d2f4585d54d2be0b21ba	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		~(p & q) & (~p | q)		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:26:17.399 UTC	2018-07-18 16:26:17.423 UTC
95734	All Data	27f8395b43e60ae9ffd5799b03323e10	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:26:17.419 UTC	
95735	All Data	b89833d414eeaea34a2996c08d6244f0	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:26:17.416 UTC	
95736	All Data	e3b1526785d2843c855014a7dc9e7d3c	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	8	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn3 ButtonPressed	1	1	CORRECT	ans_table_c3																								UpdateTextField		(~p|~q)&(~p|q)		Good move				none	none	Single-KC		KC132		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:26:41.669 UTC	2018-07-18 16:26:41.690 UTC
95737	All Data	2f572d19067a1c2d7b30b317b8551caa	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	8	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:26:41.686 UTC	
95738	All Data	23efbf240edfaaad47e2aaf21dd29d0b	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	8	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:26:41.684 UTC	
95739	All Data	deb638d2d84e8f17c0a24f4f51ba447a	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:26	Asia/Shanghai	10	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn4 ButtonPressed	1	0	INCORRECT	ans_table_c4																								UpdateTextField		~p|(~q|q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC100		Carnegie Mellon University	csdmpf18						"[submit_btn4,ButtonPressed]"	2018-07-18 16:26:51.726 UTC	2018-07-18 16:26:51.752 UTC
95740	All Data	9f99083a24983fa67905face4c4cc4ee	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn4 ButtonPressed	2	1	CORRECT	ans_table_c4																								UpdateTextField		~p|(~q&q)		Good move				none	none	Single-KC		KC100		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:07.453 UTC	2018-07-18 16:27:07.485 UTC
95741	All Data	2b2b2b114fe134e972dae22b4684efa9	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:07.480 UTC	
95742	All Data	51e16b91588c8425af9e4852910e5c87	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:07.478 UTC	
95743	All Data	d4213c5afcbe523b1c7624d0aba2543b	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	2.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn5 ButtonPressed	1	1	CORRECT	ans_table_c5																								UpdateTextField		~p|false		Good move				none	none	Single-KC		KC331		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:15.728 UTC	2018-07-18 16:27:15.749 UTC
95744	All Data	1abd943a72ae5116647a1e530d6d9c74	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	2.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c5																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:15.743 UTC	
95745	All Data	0d1065c5e92f0b0979a25b258603e324	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	2.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group6																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:15.745 UTC	
95746	All Data	cf466535f7454198103b31370e12d53a	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	1.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	submit_btn6 ButtonPressed	1	1	CORRECT	ans_table_c6																								UpdateTextField		~p		Good move				none	none	Single-KC		KC343		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:19.361 UTC	2018-07-18 16:27:19.379 UTC
95747	All Data	635d026a758a8e19e238bdf7d4711ce8	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	1.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					ans_table_c6																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:19.372 UTC	
95748	All Data	a89397f7280aeab49795e8e19e2933b5	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	1.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33					group7																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:19.373 UTC	
95749	All Data	04fafa04db0a197a5eac83e408e4760b	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/18/18 13:33	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:21.94 UTC	2018-07-18 16:27:21.103 UTC
95751	All Data	225edf2ebf6ebf8989fe1b971c50fd37	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/18/18 13:33	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:52.522 UTC	2018-07-18 16:27:52.545 UTC
95752	All Data	bc8320bdb39115d99010018ad1a6ac2c	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/18/18 13:33					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:52.539 UTC	
95753	All Data	b48666cc1aea3537039cc97d22c2731b	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/18/18 13:33					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-18 16:27:52.541 UTC	
95754	All Data	5da1a9306b84c1c62ff9ca18e3674f17	Stu_f1a11d46ba142e4860fa07c7a9765790	ad20adb60a0001dc58e862672fa0887d	7/18/18 16:27	Asia/Shanghai	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/18/18 13:33	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-18 16:27:55.132 UTC	2018-07-18 16:27:55.140 UTC
96428	All Data	6af49f69a4caf3f6907e72c9d976dc25	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 2:47	Asia/Calcutta	39.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		(~p|~q) & (~p|q) & (q | ~q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-06 02:47:01.752 UTC	2018-07-06 02:47:01.786 UTC
96429	All Data	d73f8ceb1f350f47fa8bb2d5a8acbf49	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 2:47	Asia/Calcutta	39.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-06 02:47:01.784 UTC	
96430	All Data	a59a6a9251b20fd6a238ed83b3598669	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 2:47	Asia/Calcutta	39.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-06 02:47:01.783 UTC	
96431	All Data	7cac7793c5338872791f1d54922bc172	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 2:49	Asia/Calcutta	177	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		(~p|~q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-06 02:49:58.462 UTC	2018-07-06 02:49:58.501 UTC
96432	All Data	1a0a23a5e30f96c4ec15756896e1d2e5	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:00	Asia/Calcutta	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45	submit_btn2 ButtonPressed	2	1	CORRECT	ans_table_c2																								UpdateTextField		~p		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-06 03:00:15.179 UTC	2018-07-06 03:00:15.211 UTC
96433	All Data	e79c8b6a3be6e1ec151a8374aad3482f	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:00	Asia/Calcutta	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-06 03:00:15.209 UTC	
96434	All Data	7607c0c7b4c911fbb06b985f7c344ccf	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:00	Asia/Calcutta	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-06 03:00:15.207 UTC	
96435	All Data	c1403707112c0101ba7dd4e510d64f07	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:00	Asia/Calcutta	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/6/18 2:45	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-06 03:00:16.804 UTC	2018-07-06 03:00:16.810 UTC
96436	All Data	ed1e0cb6f0087aeb34669a60760b64ba	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:02	Asia/Calcutta	49.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/6/18 2:45	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-06 03:02:44.690 UTC	2018-07-06 03:02:44.707 UTC
96437	All Data	e137ad8ec4a5c52fa153ef866bfb20a0	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:02	Asia/Calcutta	49.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/6/18 2:45					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-06 03:02:44.706 UTC	
96438	All Data	39471bd016f6905154e1f97493bf2a6d	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:02	Asia/Calcutta	49.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/6/18 2:45					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-06 03:02:44.704 UTC	
96439	All Data	eb782fdf27cb3490ee56349006a313ae	Stu_f435cf6474e8a418f1bfda44d79065f3	6d78dec20a0001dc090536ee9e359318	7/6/18 3:02	Asia/Calcutta	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	1	7/6/18 2:45	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-06 03:02:47.729 UTC	2018-07-06 03:02:47.738 UTC
96779	All Data	df95b863e0ed510c87c508bef5516322	Stu_f4a692745378fe38d98f4a889de3a34b	b2e74e030a0001dc05902bc3c72a9ccf	7/19/18 15:30	America/Sao_Paulo	52	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/19/18 14:19	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		~p&q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-19 15:30:06.130 UTC	2018-07-19 15:30:06.172 UTC
